episode,reward,steps,completed_lap,collisions,epsilon
2355,3850.712901029603,762,1,8,0.03
2356,3106.1732517814708,572,1,4,0.03
2357,3233.57791477204,602,1,4,0.03
2358,5630.6723317336855,1154,1,19,0.03
2359,3005.0198925590585,542,1,4,0.03
2360,3162.585429687507,559,1,5,0.03
2361,5731.782635732865,1148,1,16,0.03
2362,3049.5275878906327,565,1,4,0.03
2363,3470.446591796886,648,1,7,0.03
2364,4243.937512016311,825,1,11,0.03
2365,2774.770371093755,503,1,3,0.03
2366,4546.0955449390485,911,1,11,0.03
2367,3692.1341503906365,676,1,6,0.03
2368,3629.0663922691465,718,1,8,0.03
2369,5418.475532294493,1049,1,14,0.03
2370,4530.932907848364,916,1,11,0.03
2371,3202.981393260964,599,1,5,0.03
2372,2703.981033782961,506,1,3,0.03
2373,3804.180492753993,764,1,9,0.03
2374,3776.874611988078,768,1,10,0.03
2375,2884.997926158913,589,1,5,0.03
2376,3158.2538555526835,603,1,5,0.03
2377,3204.74718034745,611,1,5,0.03
2378,3274.2421691989985,627,1,5,0.03
2379,3923.5174387359716,798,1,9,0.03
2380,5557.201921558371,1080,1,17,0.03
2381,4432.996093158729,826,1,11,0.03
2382,3729.7296669769376,726,1,8,0.03
2383,4608.550427417762,901,1,13,0.03
2384,2662.8350849771527,468,1,2,0.03
2385,4258.152131347666,861,1,11,0.03
2386,4954.699682197572,1087,1,16,0.03
2387,4359.788447265648,1041,1,14,0.03
2388,3291.909696216589,669,1,5,0.03
2389,4260.435766644491,889,1,13,0.03
2390,4203.888333492295,896,1,13,0.03
2391,4563.598721847545,897,1,14,0.03
2392,4040.551075992599,772,1,10,0.03
2393,3037.9388551521374,576,1,5,0.03
2394,3223.3508773422295,582,1,4,0.03
2395,3385.617727947247,695,1,9,0.03
2396,4569.897601203923,926,1,13,0.03
2397,4102.990972633374,774,1,8,0.03
2398,3930.565744018567,745,1,9,0.03
2399,5566.231971683486,1083,1,15,0.03
2400,3874.3250508690076,823,1,11,0.03
2401,4771.011207447057,992,1,13,0.03
2402,5153.081940665244,1043,1,15,0.03
2403,4093.6553199959067,909,1,14,0.03
2404,5646.154256267543,1314,1,25,0.03
2405,3257.579993133557,656,1,6,0.03
2406,3081.199810829172,583,1,6,0.03
2407,3795.3861365985963,729,1,9,0.03
2408,2918.6707836341916,554,1,3,0.03
2409,6591.672087364167,1331,1,24,0.03
2410,4474.302000083934,903,1,11,0.03
2411,2921.605616149914,597,1,6,0.03
2412,4421.165242691053,879,1,11,0.03
2413,8269.682579612672,1670,1,30,0.03
2414,11952.72303466783,2500,0,58,0.03
2415,11370.648913574114,2500,0,48,0.03
2416,12245.938793945224,2500,0,56,0.03
2417,12628.943798827968,2500,0,61,0.03
2418,10953.494116210835,2500,0,49,0.03
2419,10880.839990234268,2500,0,52,0.03
2420,10671.029211425663,2500,0,52,0.03
2421,7803.5879223632055,1826,1,29,0.03
2422,5663.669531261914,1270,1,17,0.03
2423,10951.142944335814,2500,0,46,0.03
2424,4383.070797500628,887,1,11,0.03
2425,6821.469760742141,1678,1,25,0.03
2426,3418.9604325103865,721,1,8,0.03
2427,5684.878607158644,1216,1,19,0.03
2428,8973.596077833114,1827,1,32,0.03
2429,7157.385098524036,1564,1,25,0.03
2430,3999.5035416793985,804,1,10,0.03
2431,5792.546364870055,1183,1,17,0.03
2432,12326.20501953115,2467,1,45,0.03
2433,5302.0750805115695,1057,1,16,0.03
2434,2703.8997500750497,516,1,4,0.03
2435,4547.897383441945,873,1,12,0.03
2436,2922.9028857421954,554,1,4,0.03
2437,2958.6247423362825,549,1,4,0.03
2438,2761.573112792972,564,1,4,0.03
2439,4576.052151701467,892,1,12,0.03
2440,5619.544010887135,1102,1,16,0.03
2441,3045.5522583007905,610,1,6,0.03
2442,3451.8986796856057,695,1,8,0.03
2443,2722.976540994649,530,1,4,0.03
2444,2828.3071069336015,557,1,6,0.03
2445,3062.8286338424755,607,1,6,0.03
2446,3304.254038138401,624,1,6,0.03
2447,3882.8191699791078,776,1,10,0.03
2448,2760.0954427623833,558,1,4,0.03
2449,3324.1962353515723,646,1,8,0.03
2450,4200.02203067781,863,1,11,0.03
2451,3712.980401020066,721,1,9,0.03
2452,6402.6243578088115,1304,1,20,0.03
2453,11174.456054687415,2500,0,47,0.03
2454,11410.625561523351,2500,0,46,0.03
2455,10975.497534179576,2500,0,47,0.03
2456,3068.0432733941175,586,1,6,0.03
2457,3231.52953043462,631,1,6,0.03
2458,2719.7069921875086,498,1,2,0.03
2459,2498.643554687503,465,1,2,0.03
2460,3372.39386653901,645,1,5,0.03
2461,3434.293509235387,668,1,7,0.03
2462,8639.762543792685,1739,1,32,0.03
2463,4449.909138755808,856,1,10,0.03
2464,6825.548169555629,1288,1,23,0.03
2465,10192.253023280999,1988,1,39,0.03
2466,9466.208237705152,1822,1,36,0.03
2467,6508.618583831776,1317,1,19,0.03
2468,3454.7972072219964,657,1,7,0.03
2469,5073.33039672852,976,1,14,0.03
2470,2904.3954340171863,589,1,5,0.03
2471,3870.416891593943,744,1,8,0.03
2472,8125.8452070235835,1685,1,28,0.03
2473,5434.180766754138,1071,1,17,0.03
2474,2779.985230903633,531,1,3,0.03
2475,7475.572363681745,1419,1,27,0.03
2476,9855.24105085364,1928,1,40,0.03
2477,2524.8777070808437,456,1,2,0.03
2478,3986.9810975647133,717,1,9,0.03
2479,3322.8251920509474,671,1,7,0.03
2480,12816.503491210755,2500,0,60,0.03
2481,12826.678186035011,2500,0,55,0.03
2482,3252.4988206863486,610,1,5,0.03
2483,2694.9588511467027,520,1,3,0.03
2484,3234.3540474700994,596,1,5,0.03
2485,3134.386204013834,612,1,5,0.03
2486,2942.634763851176,543,1,4,0.03
2487,3357.419958591475,710,1,8,0.03
2488,3075.710807590494,596,1,6,0.03
2489,3501.9697568321353,698,1,6,0.03
2490,3045.3655093765337,622,1,6,0.03
2491,3237.499466018684,631,1,6,0.03
2492,4049.8580698299525,866,1,9,0.03
2493,3656.57987464906,688,1,6,0.03
2494,2523.8718476676986,478,1,2,0.03
2495,2833.8043945694058,558,1,4,0.03
2496,12980.784555053571,2500,0,52,0.03
2497,12753.324926757668,2500,0,52,0.03
2498,2630.9241282844596,513,1,3,0.03
2499,3497.7847775650152,694,1,6,0.03
2500,2900.5285527420115,584,1,4,0.03
2501,3046.362563171395,598,1,4,0.03
2502,2750.0692602920594,516,1,3,0.03
2503,2741.673271007545,509,1,3,0.03
2504,2800.870916671757,549,1,3,0.03
2505,2760.0598173236917,512,1,4,0.03
2506,3076.760650663385,596,1,5,0.03
2507,3371.555812649738,636,1,7,0.03
2508,2812.6118079567027,558,1,4,0.03
2509,3098.929961547861,577,1,4,0.03
2510,2909.1605485344026,583,1,4,0.03
2511,2682.5004735755983,471,1,2,0.03
2512,2810.0586952400245,539,1,3,0.03
2513,2748.3283235073163,540,1,4,0.03
2514,2655.4454014205985,503,1,2,0.03
2515,3455.4846335601846,639,1,6,0.03
2516,6226.753163738227,1184,1,19,0.03
2517,3063.9532273244913,609,1,4,0.03
2518,2813.787816662793,534,1,4,0.03
2519,6154.791702995271,1147,1,18,0.03
2520,2505.075060195927,479,1,2,0.03
2521,5506.762853393543,1052,1,15,0.03
2522,2731.851568803795,522,1,3,0.03
2523,2573.844380512239,463,1,2,0.03
2524,2782.611425571447,506,1,2,0.03
2525,2603.3084711074875,495,1,3,0.03
2526,2572.223292312627,477,1,3,0.03
2527,3080.726210060129,563,1,3,0.03
2528,2919.785828509338,553,1,3,0.03
2529,2505.6445857715657,439,1,1,0.03
2530,2570.203118581779,469,1,2,0.03
2531,2604.9914653396654,492,1,3,0.03
2532,4311.2431623077455,802,1,8,0.03
2533,2812.109936676031,532,1,3,0.03
2534,2599.6025671196016,499,1,2,0.03
2535,2648.7197901916543,489,1,2,0.03
2536,3154.10415124894,615,1,4,0.03
2537,3060.2511299848607,595,1,4,0.03
2538,2416.0371195030266,434,1,1,0.03
2539,6036.829237365691,1210,1,17,0.03
2540,4189.674820327768,765,1,9,0.03
2541,3609.094174041758,678,1,7,0.03
2542,3295.078375148779,600,1,5,0.03
2543,3060.0058877563556,557,1,3,0.03
2544,3206.2316513729193,614,1,5,0.03
2545,3679.602392425546,733,1,6,0.03
2546,4961.422273111346,1015,1,13,0.03
2547,3706.1680976104863,829,1,10,0.03
2548,3763.249468956001,747,1,8,0.03
2549,3578.764897737511,672,1,6,0.03
2550,9635.272664489692,1923,1,36,0.03
2551,5855.73626932143,1108,1,17,0.03
2552,2977.5487595748987,574,1,5,0.03
2553,2525.978510112764,464,1,2,0.03
2554,3513.0715155410894,696,1,7,0.03
2555,3144.8587780761795,606,1,5,0.03
2556,7764.48858093257,1878,1,29,0.03
2557,9711.463092651304,1983,1,39,0.03
2558,5507.011334838855,1073,1,16,0.03
2559,3147.9836737060627,638,1,7,0.03
2560,5644.8760198974405,1118,1,16,0.03
2561,5434.6579401779045,1026,1,14,0.03
2562,11728.247045898352,2500,0,46,0.03
2563,3623.3810877990823,694,1,6,0.03
2564,3271.883740234385,705,1,6,0.03
2565,3860.577933483133,701,1,6,0.03
2566,8738.558586692747,1780,1,31,0.03
2567,3409.5488725566925,688,1,6,0.03
2568,4182.492064456949,816,1,8,0.03
2569,4821.132113647453,940,1,12,0.03
2570,6710.551179170581,1235,1,21,0.03
2571,3619.5638247871484,758,1,9,0.03
2572,13015.667529296887,2500,0,52,0.03
2573,2935.4569964027487,597,1,5,0.03
2574,3011.6090252685617,586,1,5,0.03
2575,3081.5457685852143,568,1,4,0.03
2576,3058.814712257392,559,1,3,0.03
2577,3314.782258272181,620,1,6,0.03
2578,2799.093086166391,534,1,5,0.03
2579,3005.416267089852,611,1,6,0.03
2580,3826.6167572212385,814,1,12,0.03
2581,3493.7322217559927,742,1,8,0.03
2582,3747.6682342529384,725,1,8,0.03
2583,4409.221293563854,879,1,9,0.03
2584,2896.2663953781203,550,1,4,0.03
2585,2840.914191207894,537,1,2,0.03
2586,3084.489183206565,579,1,4,0.03
2587,3150.7887315940907,624,1,4,0.03
2588,11009.72727293005,2153,1,43,0.03
2589,3689.7902936554096,767,1,7,0.03
2590,3554.927825851448,724,1,8,0.03
2591,4726.522838745125,932,1,12,0.03
2592,3602.1258726310825,704,1,7,0.03
2593,6789.9407722663545,1439,1,21,0.03
2594,6827.367492065389,1362,1,23,0.03
2595,4290.965394325268,834,1,10,0.03
2596,4561.181394176493,981,1,12,0.03
2597,2742.290919494634,525,1,3,0.03
2598,2808.882306861885,545,1,4,0.03
2599,2934.823864364631,565,1,4,0.03
2600,4404.550475082408,952,1,12,0.03
2601,4968.9541860199,1102,1,15,0.03
2602,5526.24668079375,1192,1,15,0.03
2603,5248.608387680054,1124,1,16,0.03
2604,5337.782515182487,1118,1,14,0.03
2605,12338.778942871006,2500,0,48,0.03
2606,7276.198247318218,1551,1,25,0.03
2607,3320.5776339149584,637,1,4,0.03
2608,9973.74233993521,2293,1,36,0.03
2609,5144.211453857412,1078,1,16,0.03
2610,3262.785417118082,648,1,6,0.03
2611,10623.700428962598,2395,1,39,0.03
2612,7850.1338582610415,1742,1,28,0.03
2613,10992.63261718737,2500,0,40,0.03
2614,3261.2084902191227,648,1,7,0.03
2615,3181.592925872815,673,1,6,0.03
2616,7781.556752166693,1917,1,28,0.03
2617,5612.3347548293905,1286,1,16,0.03
2618,5207.193622055049,1133,1,16,0.03
2619,5710.047040748582,1240,1,16,0.03
2620,5040.542672538749,1055,1,15,0.03
2621,5010.2503449821315,1023,1,13,0.03
2622,3346.5832802581904,686,1,7,0.03
2623,3510.607332954422,717,1,7,0.03
2624,4875.516694355008,1140,1,15,0.03
2625,4365.814940757759,914,1,12,0.03
2626,3348.4808391380384,686,1,6,0.03
2627,5228.803525466897,1209,1,17,0.03
2628,3176.9168808364966,643,1,6,0.03
2629,3239.5804937934995,642,1,6,0.03
2630,3268.645545883188,639,1,7,0.03
2631,4686.740528106686,1050,1,13,0.03
2632,3962.770885314953,798,1,8,0.03
2633,3791.257235355392,719,1,7,0.03
2634,3495.0924473381174,707,1,9,0.03
2635,3446.985551757826,744,1,8,0.03
2636,2817.8360508728106,551,1,4,0.03
2637,2862.4028432464693,572,1,4,0.03
2638,5246.5879430770765,1105,1,15,0.03
2639,6491.038548812843,1242,1,20,0.03
2640,3860.0081739425773,730,1,8,0.03
2641,4267.907186508193,815,1,9,0.03
2642,2908.3835994720544,565,1,5,0.03
2643,4804.221063461307,918,1,13,0.03
2644,2699.374433403022,496,1,4,0.03
2645,3262.5153505706867,708,1,8,0.03
2646,3392.5400778198336,658,1,6,0.03
2647,3292.336707992564,664,1,7,0.03
2648,2650.851570167547,488,1,3,0.03
2649,3836.597456417096,737,1,8,0.03
2650,6577.463348121619,1304,1,19,0.03
2651,8610.730045213651,1738,1,28,0.03
2652,4812.725154438022,1138,1,18,0.03
2653,3145.827657775894,606,1,7,0.03
2654,6347.693241271945,1242,1,20,0.03
2655,3360.2973748397917,659,1,8,0.03
2656,12864.096411132567,2500,0,64,0.03
2657,4210.358531970995,794,1,10,0.03
2658,5334.429783134446,1046,1,15,0.03
2659,3492.5606581878774,659,1,7,0.03
2660,4051.6459197616728,792,1,10,0.03
2661,3118.932555561073,616,1,6,0.03
2662,3056.1620655250636,624,1,6,0.03
2663,3701.182958288207,714,1,8,0.03
2664,3037.652973003395,649,1,7,0.03
2665,5614.1994541168115,1160,1,20,0.03
2666,4125.512023849502,829,1,10,0.03
2667,6842.346744194002,1298,1,22,0.03
2668,2512.823791866308,446,1,1,0.03
2669,3223.862823486336,695,1,7,0.03
2670,6288.8393037986525,1169,1,20,0.03
2671,2516.113769111636,447,1,1,0.03
2672,3239.9315773773287,581,1,5,0.03
2673,3650.247930793778,746,1,9,0.03
2674,4223.564654998796,801,1,10,0.03
2675,9229.02318695062,1766,1,35,0.03
2676,6642.721976013153,1279,1,23,0.03
2677,3808.5227816772644,744,1,10,0.03
2678,2739.797362327583,495,1,3,0.03
2679,3203.0007784271343,643,1,8,0.03
2680,5175.964801044462,934,1,14,0.03
2681,2887.0343632316667,552,1,6,0.03
2682,5291.476120653155,1003,1,15,0.03
2683,2612.7500363922168,457,1,2,0.03
2684,3814.4773126411533,711,1,10,0.03
2685,2762.2613668632557,529,1,4,0.03
2686,4122.032522096657,853,1,10,0.03
2687,8293.893644714308,1535,1,30,0.03
2688,3784.1550791549753,736,1,9,0.03
2689,4503.792382354754,1009,1,13,0.03
2690,5825.719779672604,1153,1,17,0.03
2691,3474.704503462326,677,1,8,0.03
2692,8485.07253281111,1683,1,31,0.03
2693,9734.189257483402,2206,1,45,0.03
2694,5969.625842266068,1131,1,19,0.03
2695,5265.234433107373,1046,1,15,0.03
2696,6779.210820312482,1334,1,23,0.03
2697,3514.9699711227518,693,1,7,0.03
2698,4992.808266334533,941,1,12,0.03
2699,3069.0153264236574,549,1,5,0.03
2700,7779.774741787873,1549,1,29,0.03
2701,3696.8006091308703,714,1,8,0.03
2702,7557.47760688778,1459,1,30,0.03
2703,3772.7548968696683,708,1,9,0.03
2704,2863.5567831420976,523,1,4,0.03
2705,3942.9960206604105,717,1,9,0.03
2706,3030.2465358161985,573,1,4,0.03
2707,5404.218691883095,1012,1,16,0.03
2708,5179.444422397606,1022,1,15,0.03
2709,2822.1282944488576,511,1,3,0.03
2710,3407.1457541275186,691,1,8,0.03
2711,4074.8195906257806,772,1,11,0.03
2712,3060.121075391777,580,1,4,0.03
2713,3883.2936939048905,741,1,9,0.03
2714,3807.647794723526,700,1,8,0.03
2715,2741.913105816848,499,1,4,0.03
2716,2934.5488654899686,561,1,5,0.03
2717,2763.1841029739444,522,1,3,0.03
2718,3006.994760894786,555,1,5,0.03
2719,10776.708349609251,2500,0,42,0.03
2720,6819.4731347656,1477,1,34,0.03
2721,4158.283351650254,773,1,9,0.03
2722,6001.733835449207,1203,1,19,0.03
2723,2805.882011871345,531,1,4,0.03
2724,3071.976391000756,604,1,5,0.03
2725,2673.301093750007,486,1,3,0.03
2726,3155.253297538765,624,1,6,0.03
2727,2766.242372493753,526,1,4,0.03
2728,2974.150455498706,565,1,5,0.03
2729,4439.618846611985,836,1,12,0.03
2730,3531.515381736765,684,1,6,0.03
2731,3682.3453872680757,705,1,8,0.03
2732,3355.3089257812617,647,1,6,0.03
2733,4164.4981044244905,809,1,10,0.03
2734,2798.8286053848315,524,1,3,0.03
2735,2953.332487983713,544,1,5,0.03
2736,3591.989859185226,682,1,8,0.03
2737,3039.723417663581,545,1,4,0.03
2738,3015.13682838441,592,1,7,0.03
2739,2854.6537120056273,539,1,5,0.03
2740,2762.4575000762998,510,1,4,0.03
2741,4060.6590075302256,776,1,10,0.03
2742,5495.8973789977945,1076,1,17,0.03
2743,3186.9123017191982,665,1,8,0.03
2744,2793.768715782173,539,1,4,0.03
2745,2639.0758175849955,495,1,4,0.03
2746,2754.408512535101,533,1,4,0.03
2747,2572.7971552848853,470,1,3,0.03
2748,2778.3172304248887,542,1,4,0.03
2749,2653.749777870185,516,1,5,0.03
2750,3351.280505442635,675,1,8,0.03
2751,3072.844313268673,601,1,5,0.03
2752,2804.9701368141245,536,1,5,0.03
2753,2939.862475776679,575,1,6,0.03
2754,5445.123893203727,1203,1,18,0.03
2755,2830.195235252388,545,1,5,0.03
2756,4312.1593267059425,912,1,11,0.03
2757,3643.1223847151005,775,1,10,0.03
2758,2618.273103346832,518,1,4,0.03
2759,2736.5828096771334,538,1,5,0.03
2760,2762.063131332403,535,1,4,0.03
2761,3234.8286535883094,703,1,10,0.03
2762,10934.54562988274,2500,0,52,0.03
2763,8865.495164818683,2034,1,37,0.03
2764,3346.074633979806,635,1,7,0.03
2765,3738.591104545606,753,1,9,0.03
2766,3048.0872719192566,598,1,6,0.03
2767,3308.8609634971726,652,1,7,0.03
2768,3590.116626167308,730,1,9,0.03
2769,4215.2301578903425,888,1,13,0.03
2770,2699.638364753729,497,1,4,0.03
2771,4574.478912200932,993,1,15,0.03
2772,4483.916501007097,987,1,14,0.03
2773,2539.610030364998,485,1,4,0.03
2774,3207.680824012766,629,1,7,0.03
2775,4060.5733028030563,847,1,11,0.03
2776,3119.6742562103373,621,1,7,0.03
2777,4003.989172515885,832,1,10,0.03
2778,3692.314586601275,777,1,10,0.03
2779,3494.402556533827,684,1,7,0.03
2780,3685.403276386277,838,1,12,0.03
2781,3553.617516136177,745,1,8,0.03
2782,3963.4738690185713,846,1,10,0.03
2783,3928.9717156982556,802,1,10,0.03
2784,2934.249075517661,567,1,6,0.03
2785,4338.427815532696,925,1,11,0.03
2786,2757.232620849614,548,1,5,0.03
2787,3482.9720106315713,709,1,8,0.03
2788,2862.4407831192107,565,1,6,0.03
2789,3028.3377275753105,586,1,5,0.03
2790,3064.2230798721425,605,1,6,0.03
2791,4523.43651952744,965,1,14,0.03
2792,4655.422416162492,940,1,12,0.03
2793,4470.671923732766,895,1,11,0.03
2794,4012.9245640182594,848,1,10,0.03
2795,4842.203862907888,1068,1,17,0.03
2796,3599.987945063127,739,1,9,0.03
2797,6205.902065029108,1458,1,25,0.03
2798,3953.518380346309,848,1,11,0.03
2799,2831.631588611609,547,1,5,0.03
2800,3197.186625289931,600,1,6,0.03
2801,2564.7921622991607,450,1,2,0.03
2802,2660.99344825745,470,1,3,0.03
2803,3047.3941430664154,642,1,7,0.03
2804,3412.956033191692,732,1,9,0.03
2805,2813.6096667861993,552,1,4,0.03
2806,2569.8090285110525,486,1,3,0.03
2807,3149.4712165272326,622,1,6,0.03
2808,3495.757705898294,739,1,8,0.03
2809,3482.148438320175,707,1,8,0.03
2810,2625.821573829655,490,1,4,0.03
2811,3456.686281967175,690,1,7,0.03
2812,2833.50210041047,553,1,5,0.03
2813,3052.47777553559,562,1,4,0.03
2814,2965.1599846077033,574,1,5,0.03
2815,2975.8890694999745,563,1,4,0.03
2816,3531.326889114394,691,1,7,0.03
2817,3447.9060916853095,684,1,7,0.03
2818,3558.347353439341,676,1,6,0.03
2819,3359.771006851206,661,1,6,0.03
2820,3428.2067986297693,691,1,7,0.03
2821,3235.244192237862,664,1,6,0.03
2822,2817.200130195625,549,1,3,0.03
2823,3960.7500852394223,786,1,10,0.03
2824,3047.226063804639,606,1,6,0.03
2825,3161.495426025399,633,1,7,0.03
2826,2928.1132861328188,564,1,5,0.03
2827,2630.623265991215,512,1,3,0.03
2828,3231.3066159057703,616,1,6,0.03
2829,2913.8662369155927,538,1,5,0.03
2830,3154.6664833068958,645,1,6,0.03
2831,3253.902694473274,632,1,5,0.03
2832,3229.7799039077872,664,1,7,0.03
2833,3082.8482459259144,594,1,6,0.03
2834,3257.8168559265264,694,1,7,0.03
2835,3211.120016212476,659,1,6,0.03
2836,2734.8425457572966,512,1,4,0.03
2837,3029.4814555359,579,1,6,0.03
2838,2864.05957157136,524,1,4,0.03
2839,3625.719485893262,773,1,10,0.03
2840,3415.3991006851284,705,1,8,0.03
2841,2958.6228712844936,591,1,5,0.03
2842,3014.6700113296574,545,1,4,0.03
2843,3018.717084083562,537,1,3,0.03
2844,3399.0339890289383,631,1,7,0.03
2845,3500.1150600814954,668,1,6,0.03
2846,3027.926808185582,599,1,6,0.03
2847,3050.9545609283546,606,1,5,0.03
2848,2632.3602088356047,478,1,2,0.03
2849,2849.2708588027995,518,1,3,0.03
2850,3612.714669532787,679,1,7,0.03
2851,4774.401958713538,982,1,13,0.03
2852,2771.0150968170224,487,1,3,0.03
2853,2833.5105368614286,560,1,5,0.03
2854,3222.891341533664,613,1,5,0.03
2855,2928.969664306649,539,1,4,0.03
2856,2794.6707037735077,531,1,4,0.03
2857,2833.4084347152807,558,1,5,0.03
2858,2933.591546974189,572,1,4,0.03
2859,2999.4857140350423,571,1,5,0.03
2860,3824.367055034645,770,1,8,0.03
2861,2677.8625028419538,496,1,3,0.03
2862,2570.124111557012,455,1,2,0.03
2863,2604.927626762394,492,1,3,0.03
2864,3075.3509212875465,578,1,4,0.03
2865,4422.061387290964,888,1,10,0.03
2866,2692.8076626777715,500,1,2,0.03
2867,2786.2596695327798,523,1,4,0.03
2868,2634.5532308578563,530,1,4,0.03
2869,2516.9595596313566,475,1,2,0.03
2870,3833.5518811035217,756,1,7,0.03
2871,2564.011414756779,498,1,3,0.03
2872,3304.5850256729223,661,1,6,0.03
2873,3201.1694763183705,640,1,5,0.03
2874,3168.5896178436383,654,1,6,0.03
2875,2852.8622437286435,516,1,4,0.03
2876,2948.214432716378,585,1,5,0.03
2877,2873.8908833122314,537,1,3,0.03
2878,2925.5513803100644,532,1,3,0.03
2879,2581.4684751701398,474,1,3,0.03
2880,2692.549137649541,507,1,5,0.03
2881,2716.426265983587,486,1,3,0.03
2882,3705.984742774972,748,1,7,0.03
2883,2725.6790738296568,494,1,3,0.03
2884,2824.8368481636103,520,1,3,0.03
2885,3216.1856862259024,614,1,5,0.03
2886,2720.4636148452805,515,1,4,0.03
2887,2914.3622456169187,567,1,4,0.03
2888,2896.7796045684854,518,1,3,0.03
2889,2626.534337501528,476,1,3,0.03
2890,2610.9227412986806,476,1,4,0.03
2891,3147.300645351421,610,1,4,0.03
2892,3060.79463050843,561,1,4,0.03
2893,2572.5628482437164,462,1,2,0.03
2894,2581.1982639503553,499,1,3,0.03
2895,3002.1311151123136,542,1,3,0.03
2896,3247.358269882211,630,1,6,0.03
2897,2978.190194587717,546,1,3,0.03
2898,2882.3884786605936,530,1,3,0.03
2899,3058.224579658516,558,1,3,0.03
2900,3015.8061849212722,567,1,4,0.03
2901,2642.2371590423654,476,1,3,0.03
2902,2927.9405577087487,543,1,4,0.03
2903,2820.678885097512,509,1,3,0.03
2904,2846.106987228401,513,1,3,0.03
2905,2864.5304149246276,542,1,5,0.03
2906,2884.3671864700364,529,1,2,0.03
2907,3128.7522702407887,579,1,4,0.03
2908,2621.257611389167,489,1,2,0.03
2909,2479.3083502578793,446,1,2,0.03
2910,2653.8453604126053,468,1,2,0.03
2911,2690.9630920696304,471,1,3,0.03
2912,2641.3851745510183,463,1,1,0.03
2913,2657.1926228332545,511,1,4,0.03
2914,2761.0220378875774,480,1,2,0.03
2915,2409.6994411659284,409,1,0,0.03
2916,2569.523887481694,458,1,2,0.03
2917,2954.6457923698486,536,1,4,0.03
2918,3126.9820249939075,558,1,4,0.03
2919,2699.752518615732,502,1,3,0.03
2920,2507.16812530041,451,1,2,0.03
2921,2813.9177494812066,521,1,3,0.03
2922,2995.8291920471283,551,1,3,0.03
2923,2932.3659288787912,568,1,4,0.03
2924,2924.424557819377,533,1,4,0.03
2925,3080.933719973569,571,1,4,0.03
2926,2891.929980163584,546,1,4,0.03
2927,2612.115422325139,486,1,2,0.03
2928,2454.0633425521896,436,1,1,0.03
2929,2962.060363526353,554,1,3,0.03
2930,2807.6915774536174,514,1,4,0.03
2931,2760.0514935493534,485,1,3,0.03
2932,2857.816749172217,521,1,4,0.03
2933,2748.4312582779,516,1,3,0.03
2934,2556.2755650138897,462,1,3,0.03
2935,3311.138064289099,660,1,6,0.03
2936,2688.4983910369924,471,1,2,0.03
2937,2541.1523147773805,459,1,3,0.03
2938,2649.565333194737,489,1,2,0.03
2939,2529.8196216201827,452,1,2,0.03
2940,2717.850150718697,518,1,3,0.03
2941,2915.8975516891546,527,1,4,0.03
2942,3186.7388333702133,578,1,4,0.03
2943,2766.984926681525,511,1,3,0.03
2944,3787.5951477384665,767,1,9,0.03
2945,4158.85672557832,936,1,14,0.03
2946,2764.751057929996,499,1,2,0.03
2947,2749.6286189270104,504,1,3,0.03
2948,2902.1299281692595,557,1,4,0.03
2949,2843.322562026986,505,1,3,0.03
2950,3265.283328170785,649,1,8,0.03
2951,2911.8268212509215,574,1,5,0.03
2952,2769.949741554266,540,1,5,0.03
2953,3677.792391128554,689,1,7,0.03
2954,2844.3629162597717,541,1,4,0.03
2955,2457.130425415041,427,1,1,0.03
2956,3833.786069564827,831,1,10,0.03
2957,2501.7918575382296,472,1,3,0.03
2958,7490.505700015974,1695,1,30,0.03
2959,4349.311719913492,849,1,11,0.03
2960,3415.8271226883016,595,1,4,0.03
2961,2985.179999713908,581,1,5,0.03
2962,3020.456880035408,588,1,6,0.03
2963,2514.6891831207336,446,1,2,0.03
2964,3059.6094286346515,613,1,5,0.03
2965,2992.430741214759,590,1,5,0.03
2966,4734.40512140274,996,1,13,0.03
2967,3059.357865543371,599,1,5,0.03
2968,3285.494445667277,652,1,6,0.03
2969,2601.8410493469282,477,1,4,0.03
2970,3145.3754273223985,621,1,5,0.03
2971,3486.0835857772963,778,1,10,0.03
2972,3544.5993024063214,784,1,11,0.03
2973,3518.113710517895,699,1,7,0.03
2974,2781.9445784378117,531,1,3,0.03
2975,2460.542331867221,406,1,2,0.03
2976,3360.149310951249,671,1,7,0.03
2977,2430.1110387420695,402,1,1,0.03
2978,2410.3052122879053,431,1,2,0.03
2979,3376.534867496498,639,1,6,0.03
2980,2620.2028507423456,484,1,2,0.03
2981,2579.2220339202927,448,1,2,0.03
2982,2669.893604698187,478,1,3,0.03
2983,3602.1201867294403,729,1,8,0.03
2984,2801.1923351669366,518,1,4,0.03
2985,2581.088243370059,481,1,4,0.03
2986,2495.2512511825594,452,1,3,0.03
2987,4043.601478824626,837,1,11,0.03
2988,2773.0948626136833,512,1,3,0.03
2989,2464.7944286727957,458,1,3,0.03
2990,2900.124681949619,550,1,4,0.03
2991,2703.026215152744,506,1,3,0.03
2992,2548.3334756279037,453,1,2,0.03
2993,2673.271188392642,483,1,2,0.03
2994,3099.920305213936,547,1,3,0.03
2995,2471.620336647039,434,1,1,0.03
2996,2569.820460777288,446,1,1,0.03
2997,2745.2698395919847,489,1,3,0.03
2998,2472.4880374240897,441,1,2,0.03
2999,3124.799625358587,612,1,5,0.03
3000,2504.03601982117,454,1,2,0.03
