episode,reward,steps,laps,collisions,speed
483,2417.7264068222075,222,1,0,94.24
484,2685.7687095832875,324,1,3,0.0
485,2627.1862046432534,334,1,3,95.0
486,2452.638429737096,245,1,1,63.56755336386367
487,2538.252172851566,255,1,1,95.0
488,2534.6609736633336,259,1,1,95.0
489,2442.903412127496,245,1,1,56.828761406210624
490,2412.5101596164727,221,1,0,91.49970713721254
491,2417.438461685182,225,1,0,95.0
492,2539.2144850921663,259,1,1,95.0
493,2411.4857113742846,223,1,0,94.24
494,2518.984176330568,261,1,1,93.48608
495,2539.438968591692,256,1,1,93.6793172574208
496,2410.0938281250023,224,1,0,95.0
497,2700.8292625427293,295,1,2,94.24
498,2709.480380859379,293,1,2,95.0
499,2521.7090747070324,259,1,1,94.63311554248705
500,2686.904101638799,296,1,2,95.0
501,2410.0238281250026,215,1,0,95.0
502,2410.7725019335776,220,1,0,85.8494132224
503,2410.348117488327,214,1,0,95.0
504,2410.1338281250028,222,1,0,95.0
505,2416.2303696823133,219,1,0,95.0
506,2488.8424804687543,245,1,1,95.0
507,2555.0993048375867,257,1,2,66.4168371348809
508,2630.9855114936845,245,1,1,95.0
509,2413.037346324923,212,1,0,95.0
510,2414.0531774330166,211,1,0,95.0
511,2410.393828125002,209,1,0,95.0
512,2601.051220703126,255,1,1,95.0
513,2627.928271484376,250,1,1,95.0
514,2410.3338281250008,212,1,0,91.99628582912
515,2622.0697602272057,250,1,1,95.0
516,2648.0206844711342,273,1,2,68.28881239386307
517,2619.8838629150387,263,1,2,95.0
518,2769.701718750004,293,1,3,95.0
519,3011.328225097659,357,1,5,94.24
520,2412.6374599170695,209,1,0,95.0
521,2410.1738281250005,220,1,0,95.0
522,2412.97397949219,214,1,0,95.0
523,2433.1551074218773,229,1,1,65.43952862284583
524,2418.7217322158826,231,1,1,95.0
525,2411.0220802497884,234,1,1,95.0
526,2413.1578050231933,217,1,0,95.0
527,2410.6367382812514,231,1,1,68.0028165820627
528,2574.4457391357446,242,1,1,95.0
529,2562.23289733887,287,1,3,95.0
530,2503.8396606445326,245,1,1,95.0
531,2416.452240905763,217,1,0,95.0
532,2672.24776062012,293,1,3,64.99631374313665
533,2410.3138281250017,213,1,0,91.7417472
534,2511.2209783935577,253,1,2,67.95741039588779
535,2830.8475469970745,323,1,4,73.91917947955449
536,2613.098261718752,266,1,1,95.0
537,2507.1201678466796,249,1,1,95.0
538,2414.2743009758024,214,1,0,95.0
539,2504.5940301513688,237,1,1,95.0
540,2594.6797623920475,276,1,3,0.0
541,2410.7737402439143,215,1,0,95.0
542,2410.6831391239202,213,1,0,95.0
543,2410.3938281250025,209,1,0,95.0
544,2395.3538281250003,211,1,1,0.0
545,2558.220416870121,283,1,3,95.0
546,2523.952958374029,276,1,3,71.11530189471218
547,2482.047507324221,238,1,2,0.0
548,2683.226173706057,324,1,5,71.06989570853723
549,2747.589728393559,363,1,7,67.76948429471216
550,2719.177217407229,289,1,3,59.531658814078284
551,3261.8686566162164,396,1,7,0.0
552,2649.9820602941513,286,1,3,73.91917947955449
553,2736.7194000244162,295,1,3,73.91917947955449
554,3142.892369995126,392,1,6,70.70507032246387
555,2646.2263769531273,263,1,2,69.4936141523215
556,2518.9074584960986,265,1,2,67.95241278114898
557,2835.5841094970738,325,1,4,68.02771646456391
558,5531.858801879869,863,1,21,65.48205147642823
559,2916.144542846684,307,1,3,67.92980086514216
560,2846.3078900146525,316,1,4,67.76948429471216
561,2462.4586946106,237,1,1,71.11530189471218
562,2466.3332714843773,236,1,1,71.11530189471218
563,2410.133828125002,222,1,0,95.0
564,2410.3738281250025,210,1,0,95.0
565,2410.293828125003,214,1,0,95.0
566,2604.8292968750015,250,1,2,0.0
567,2473.737670583729,239,1,1,65.27473777847952
568,2410.253828125001,216,1,0,95.0
569,2468.390811710359,236,1,1,62.85384175086596
570,2676.403448963168,270,1,2,95.0
571,2410.2138281250027,218,1,0,95.0
572,2413.0836622428915,214,1,0,92.73819136
573,2476.564425135854,249,1,1,94.24
574,2411.40196571827,216,1,0,95.0
575,2424.697421875003,228,1,1,62.12047756364583
576,2410.3138281250017,213,1,0,95.0
577,2412.816173667908,219,1,0,95.0
578,2410.3138281250017,213,1,0,95.0
579,2410.2738281250045,215,1,0,94.24
580,2410.233828125001,217,1,0,95.0
581,2410.313828125002,213,1,0,95.0
582,2410.1338281249978,222,1,0,95.0
583,2410.425552634599,214,1,0,95.0
584,2410.313828125002,213,1,0,95.0
585,2410.321760776045,208,1,0,95.0
586,2415.51152484894,216,1,0,95.0
587,2450.622919921878,236,1,1,67.76948429471216
588,2476.263964843752,240,1,1,70.70507032246387
589,2757.439598999024,292,1,2,95.0
590,2426.2144531250015,250,1,2,71.11530189471218
591,2477.4278417968803,243,1,1,67.87527250248374
592,2410.1338281250005,222,1,0,95.0
593,2410.1138281250005,223,1,0,95.0
594,2612.9462692832985,252,1,2,0.0
595,2501.9902441406266,248,1,2,0.0
596,2517.206064453127,298,1,3,62.092475491887576
597,2465.0502050781283,243,1,1,70.73078319572059
598,2410.053828125002,226,1,0,95.0
599,2461.2676220703133,241,1,1,95.0
600,2466.6981835937554,237,1,1,71.11530189471218
601,2411.8925468158754,224,1,0,95.0
602,2425.567610321046,242,1,1,95.0
603,2426.1730317688025,267,1,2,95.0
604,2410.073828125002,225,1,0,95.0
605,2680.3388529491417,264,1,1,95.0
